date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2/1/2021,ARKW,"TESLA INC",TSLA,88160R101,801576.00,673171540.56,9.74
2/1/2021,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,1091465.00,288255906.50,4.17
2/1/2021,ARKW,"SQUARE INC - A",SQ,852234103,1205880.00,267633007.20,3.87
2/1/2021,ARKW,"ROKU INC",ROKU,77543R102,630565.00,262441153.00,3.80
2/1/2021,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,2694412.00,253032230.92,3.66
2/1/2021,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,7168964.00,243386327.80,3.52
2/1/2021,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,618122.00,205618283.30,2.97
2/1/2021,ARKW,"AGORA INC-ADR",API,00851L103,2451235.00,180410896.00,2.61
2/1/2021,ARKW,"NETFLIX INC",NFLX,64110L106,320424.00,172721352.96,2.50
2/1/2021,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,6536496.00,154522765.44,2.24
2/1/2021,ARKW,"SEA LTD-ADR",SE,81141R100,652561.00,152392570.33,2.20
2/1/2021,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1311813.00,143866531.71,2.08
2/1/2021,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1254263.00,142245966.83,2.06
2/1/2021,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,536216.00,140493954.16,2.03
2/1/2021,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,570433.00,137959221.05,2.00
2/1/2021,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,356328.00,136092353.04,1.97
2/1/2021,ARKW,"TWILIO INC - A",TWLO,90138F102,359550.00,133590802.50,1.93
2/1/2021,ARKW,"NVIDIA CORP",NVDA,67066G104,243505.00,128931027.40,1.86
2/1/2021,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,915676.00,125493395.80,1.82
2/1/2021,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,108552.00,124284441.36,1.80
2/1/2021,ARKW,"HUYA INC-ADR",HUYA,44852D108,4710087.00,121708648.08,1.76
2/1/2021,ARKW,"LENDINGTREE INC","TREE UW",52603B107,354957.00,113809862.91,1.65
2/1/2021,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1606435.00,113607083.20,1.64
2/1/2021,ARKW,"PAGERDUTY INC",PD,69553P100,2226551.00,112708011.62,1.63
2/1/2021,ARKW,"DOCUSIGN INC",DOCU,256163106,467879.00,107677673.06,1.56
2/1/2021,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,4107942.00,107833477.50,1.56
2/1/2021,ARKW,"BAIDU INC - SPON ADR",BIDU,056752108,438357.00,106034174.73,1.53
2/1/2021,ARKW,"SNAP INC - A",SNAP,83304A106,1849146.00,105123950.10,1.52
2/1/2021,ARKW,"VERACYTE INC",VCYT,92337F107,1645791.00,99932429.52,1.45
2/1/2021,ARKW,"KE HOLDINGS INC",BEKE,482497104,1603897.00,97789600.09,1.41
2/1/2021,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,333296.00,88220118.24,1.28
2/1/2021,ARKW,"UNITY SOFTWARE INC",U,91332U101,563021.00,86102801.53,1.25
2/1/2021,ARKW,"SALESFORCE.COM INC",CRM,79466L302,354205.00,80921674.30,1.17
2/1/2021,ARKW,"2U INC",TWOU,90214J101,1882940.00,79478897.40,1.15
2/1/2021,ARKW,"MERCADOLIBRE INC",MELI,58733R102,41797.00,79280131.63,1.15
2/1/2021,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,1012154.00,78340719.60,1.13
2/1/2021,ARKW,"TWITTER INC",TWTR,90184L102,1450137.00,76364214.42,1.10
2/1/2021,ARKW,"PELOTON INTERACTIVE INC-A",PTON,70614W100,515959.00,75737621.61,1.10
2/1/2021,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,95369.00,75647644.49,1.09
2/1/2021,ARKW,"ADOBE INC",ADBE,00724F101,155649.00,73155030.00,1.06
2/1/2021,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,569890.00,72182267.40,1.04
2/1/2021,ARKW,"JD.COM INC-ADR",JD,47215P106,775581.00,70787277.87,1.02
2/1/2021,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,2075570.00,70486357.20,1.02
2/1/2021,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,1610714.00,69647273.36,1.01
2/1/2021,ARKW,"SYNOPSYS INC",SNPS,871607107,262157.00,69096720.49,1.00
2/1/2021,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,847788.00,68229978.24,0.99
2/1/2021,ARKW,"APPLE INC",AAPL,037833100,494444.00,66324718.16,0.96
2/1/2021,ARKW,"HUBSPOT INC",HUBS,443573100,167528.00,63952138.72,0.93
2/1/2021,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,300556.00,64622545.56,0.93
2/1/2021,ARKW,"NANO DIMENSION LTD - ADR",NNDM,63008G203,4233365.00,59859781.10,0.87
2/1/2021,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,256546.00,60254959.02,0.87
2/1/2021,ARKW,"OKTA INC",OKTA,679295105,213837.00,56959761.69,0.82
2/1/2021,ARKW,"LENDINGCLUB CORP",LC,52603A208,4605038.00,51760627.12,0.75
2/1/2021,ARKW,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,519121.00,49451466.46,0.72
