date,fund,company,ticker,cusip,shares,market  value  ($),weight  (%)
09/06/2023,ARKW,ROKU  INC,ROKU,77543R102,"1,427,143","$119,494,683.39",8.62%
09/06/2023,ARKW,COINBASE  GLOBAL  INC  -CLASS  A,COIN,19260Q107,"1,482,583","$114,900,182.50",8.28%
09/06/2023,ARKW,GRAYSCALE  BITCOIN  TRUST  BTC,GBTC,389637109,"5,298,197","$98,281,554.35",7.09%
09/06/2023,ARKW,TESLA  INC,TSLA,88160R101,"351,485","$90,152,387.65",6.50%
09/06/2023,ARKW,ZOOM  VIDEO  COMMUNICATIONS-A,ZM,98980L101,"1,205,083","$88,308,482.24",6.37%
09/06/2023,ARKW,BLOCK  INC,SQ,852234103,"1,503,247","$88,300,728.78",6.37%
09/06/2023,ARKW,UNITY  SOFTWARE  INC,U,91332U101,"1,854,715","$71,554,904.70",5.16%
09/06/2023,ARKW,UIPATH  INC  -  CLASS  A,PATH,90364P105,"4,156,899","$67,258,625.82",4.85%
09/06/2023,ARKW,DRAFTKINGS  INC-CL  A,DKNG  UW,26142V105,"2,111,355","$62,812,811.25",4.53%
09/06/2023,ARKW,ROBINHOOD  MARKETS  INC  -  A,HOOD,770700102,"5,754,949","$62,268,548.18",4.49%
09/06/2023,ARKW,TWILIO  INC  -  A,TWLO,90138F102,"905,717","$59,496,549.73",4.29%
09/06/2023,ARKW,SHOPIFY  INC  -  CLASS  A,SHOP,82509L107,"812,042","$53,432,363.60",3.85%
09/06/2023,ARKW,ROBLOX  CORP  -CLASS  A,RBLX,771049103,"1,555,280","$45,305,306.40",3.27%
09/06/2023,ARKW,TELADOC  HEALTH  INC,TDOC,87918A105,"1,830,791","$41,925,113.90",3.02%
09/06/2023,ARKW,PAGERDUTY  INC,PD,69553P100,"1,464,620","$35,077,649.00",2.53%
09/06/2023,ARKW,GENIUS  SPORTS  LTD,GENI,G3934V109,"5,075,540","$32,787,988.40",2.36%
09/06/2023,ARKW,CLOUDFLARE  INC  -  CLASS  A,NET,18915M107,"408,558","$26,682,922.98",1.92%
09/06/2023,ARKW,ADVANCED  MICRO  DEVICES,AMD,007903107,"207,405","$22,976,325.90",1.66%
09/06/2023,ARKW,CROWDSTRIKE  HOLDINGS  INC  -  A,CRWD,22788C105,"118,273","$19,565,902.39",1.41%
09/06/2023,ARKW,VERACYTE  INC,VCYT,92337F107,"740,855","$19,395,583.90",1.40%
09/06/2023,ARKW,MERCADOLIBRE  INC,MELI,58733R102,"12,322","$17,682,686.10",1.27%
09/06/2023,ARKW,PALANTIR  TECHNOLOGIES  INC-A,PLTR,69608A108,"1,050,036","$15,971,047.56",1.15%
09/06/2023,ARKW,NVIDIA  CORP,NVDA,67066G104,"32,802","$15,924,714.96",1.15%
09/06/2023,ARKW,NEXTDOOR  HOLDINGS  INC,KIND,65345M108,"6,954,297","$15,090,824.49",1.09%
09/06/2023,ARKW,ADYEN  NV-UNSPON  ADR,ADYEY,00783V104,"1,690,300","$14,029,490.00",1.01%
09/06/2023,ARKW,VUZIX  CORP,VUZI,92921W300,"3,511,816","$13,801,436.88",1.00%
09/06/2023,ARKW,META  PLATFORMS  INC-CLASS  A,META,30303M102,"44,208","$13,269,031.20",0.96%
09/06/2023,ARKW,TRADE  DESK  INC/THE  -CLASS  A,TTD,88339J105,"161,180","$13,123,275.60",0.95%
09/06/2023,ARKW,MICROSOFT  CORP,MSFT,594918104,"36,208","$12,077,178.40",0.87%
09/06/2023,ARKW,SPOTIFY  TECHNOLOGY  SA,SPOT,L8681T102,"68,886","$10,974,917.52",0.79%
09/06/2023,ARKW,NU  HOLDINGS  LTD/CAYMAN  ISL-A,NU  UN,G6683N103,"1,397,001","$9,513,576.81",0.69%
09/06/2023,ARKW,PURE  STORAGE  INC  -  CLASS  A,PSTG,74624M102,"179,204","$7,198,624.68",0.52%
09/06/2023,ARKW,2U  INC,TWOU,90214J101,"1,217,722","$3,933,242.06",0.28%
09/06/2023,ARKW,TAIWAN  SEMICONDUCTOR-SP  ADR,TSM,874039100,"33,322","$3,152,261.20",0.23%
09/06/2023,ARKW,GOLDMAN  FS  TRSY  OBLIG  INST  468,,X9USDGSFT,"1,193,824","$1,193,824.39",0.09%
