date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
3/11/2021,ARKW,"TESLA INC",TSLA,88160R101,1143671.00,800112231.60,10.61
3/11/2021,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,8029127.00,419923342.10,5.57
3/11/2021,ARKW,"SQUARE INC - A",SQ,852234103,1687153.00,407818623.16,5.41
3/11/2021,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,1520686.00,302266756.22,4.01
3/11/2021,ARKW,"ROKU INC",ROKU,77543R102,805261.00,292583531.74,3.88
3/11/2021,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,918169.00,263477776.24,3.49
3/11/2021,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,223119.00,254855446.56,3.38
3/11/2021,ARKW,"TWITTER INC",TWTR,90184L102,3061887.00,209616784.02,2.78
3/11/2021,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,1095709.00,172311197.34,2.29
3/11/2021,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,483430.00,171699833.10,2.28
3/11/2021,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,655886.00,166483543.38,2.21
3/11/2021,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,6292130.00,165608861.60,2.20
3/11/2021,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1404790.00,161831808.00,2.15
3/11/2021,ARKW,"TWILIO INC - A",TWLO,90138F102,402687.00,150705609.75,2.00
3/11/2021,ARKW,"NETFLIX INC",NFLX,64110L106,276293.00,144517816.58,1.92
3/11/2021,ARKW,"JD.COM INC-ADR",JD,47215P106,1594170.00,143491241.70,1.90
3/11/2021,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,5233660.00,139895731.80,1.86
3/11/2021,ARKW,"UNITY SOFTWARE INC",U,91332U101,1301781.00,138769854.60,1.84
3/11/2021,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1533428.00,136904451.84,1.82
3/11/2021,ARKW,"SEA LTD-ADR",SE,81141R100,566354.00,134106963.66,1.78
3/11/2021,ARKW,"AGORA INC-ADR",API,00851L103,1933025.00,123288334.50,1.64
3/11/2021,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,160274.00,121247281.00,1.61
3/11/2021,ARKW,"DOCUSIGN INC",DOCU,256163106,524045.00,118025414.90,1.57
3/11/2021,ARKW,"BAIDU INC - SPON ADR",BIDU,056752108,412500.00,112356750.00,1.49
3/11/2021,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,4858736.00,110487656.64,1.47
3/11/2021,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1444285.00,108956860.40,1.45
3/11/2021,ARKW,"KE HOLDINGS INC",BEKE,482497104,1796329.00,106809722.34,1.42
3/11/2021,ARKW,"SKILLZ INC",SKLZ,83067L109,3785602.00,105164023.56,1.39
3/11/2021,ARKW,"HUYA INC-ADR",HUYA,44852D108,4001666.00,105163782.48,1.39
3/11/2021,ARKW,"DRAFTKINGS INC - CL A",DKNG,26142R104,1375019.00,98465110.59,1.31
3/11/2021,ARKW,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,640243.00,89185849.90,1.18
3/11/2021,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,1803940.00,86047938.00,1.14
3/11/2021,ARKW,"PELOTON INTERACTIVE INC-A",PTON,70614W100,689593.00,81130616.45,1.08
3/11/2021,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1116841.00,80278531.08,1.06
3/11/2021,ARKW,"PAGERDUTY INC",PD,69553P100,1910244.00,79580765.04,1.06
3/11/2021,ARKW,"ADOBE INC",ADBE,00724F101,174344.00,78639604.64,1.04
3/11/2021,ARKW,"HUBSPOT INC",HUBS,443573100,164437.00,78607463.48,1.04
3/11/2021,ARKW,"VERACYTE INC",VCYT,92337F107,1466657.00,77967486.12,1.03
3/11/2021,ARKW,"SNAP INC - A",SNAP,83304A106,1306977.00,77921968.74,1.03
3/11/2021,ARKW,"LENDINGTREE INC","TREE UW",52603B107,316341.00,77876827.38,1.03
3/11/2021,ARKW,"MERCADOLIBRE INC",MELI,58733R102,46847.00,73586330.66,0.98
3/11/2021,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,949515.00,72742344.15,0.96
3/11/2021,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,1025477.00,71157849.03,0.94
3/11/2021,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,336623.00,69277013.40,0.92
3/11/2021,ARKW,"SYNOPSYS INC",SNPS,871607107,293568.00,68771239.68,0.91
3/11/2021,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,287361.00,67759723.80,0.90
3/11/2021,ARKW,"2U INC",TWOU,90214J101,1677998.00,67791119.20,0.90
3/11/2021,ARKW,"NVIDIA CORP",NVDA,67066G104,127978.00,66515285.72,0.88
3/11/2021,ARKW,"NANO DIMENSION LTD - ADR",NNDM,63008G203,5678742.00,63034036.20,0.84
3/11/2021,ARKW,"OKTA INC",OKTA,679295105,239501.00,57291034.21,0.76
3/11/2021,ARKW,"LENDINGCLUB CORP",LC,52603A208,4103780.00,52446308.40,0.70
