date,fund,company,ticker,cusip,shares,market  value  ($),weight  (%)
11/29/2023,ARKX,AEROVIRONMENT  INC,AVAV,008073108,"171,538","$23,253,691.28",8.98%
11/29/2023,ARKX,KRATOS  DEFENSE  &  SECURITY,KTOS,50077B207,"1,179,734","$22,863,244.92",8.83%
11/29/2023,ARKX,TRIMBLE  INC,TRMB,896239100,"442,111","$19,744,677.26",7.63%
11/29/2023,ARKX,IRIDIUM  COMMUNICATIONS  INC,IRDM,46269C102,"465,013","$17,642,593.22",6.81%
11/29/2023,ARKX,L3HARRIS  TECHNOLOGIES  INC,LHX,502431109,"65,500","$12,386,050.00",4.78%
11/29/2023,ARKX,THE  3D  PRINTING  ETF,PRNT,00214Q500,"591,727","$12,148,155.31",4.69%
11/29/2023,ARKX,ARCHER  AVIATION  INC-A,ACHR,03945R102,"2,020,502","$12,021,986.90",4.64%
11/29/2023,ARKX,UIPATH  INC  -  CLASS  A,PATH,90364P105,"609,062","$11,559,996.76",4.46%
11/29/2023,ARKX,KOMATSU  LTD,6301,6496584,"437,988","$11,228,481.73",4.34%
11/29/2023,ARKX,TERADYNE  INC,TER,880770102,"102,548","$9,356,479.52",3.61%
11/29/2023,ARKX,DASSAULT  SYSTEMES  SE,DSY  FP,BM8H5Y5,"198,045","$9,317,665.50",3.60%
11/29/2023,ARKX,AMAZON.COM  INC,AMZN,023135106,"52,286","$7,687,610.58",2.97%
11/29/2023,ARKX,DEERE  &  CO,DE,244199105,"19,553","$7,039,471.06",2.72%
11/29/2023,ARKX,JOBY  AVIATION  INC,JOBY,G65163100,"1,167,962","$6,937,694.28",2.68%
11/29/2023,ARKX,THALES  SA,HO,4162791,"39,332","$5,978,906.53",2.31%
11/29/2023,ARKX,GARMIN  LTD,GRMN  UN,B3Z5T14,"48,264","$5,858,766.96",2.26%
11/29/2023,ARKX,BLADE  AIR  MOBILITY  INC,BLDE,092667104,"1,630,523","$5,380,725.90",2.08%
11/29/2023,ARKX,ALPHABET  INC-CL  C,GOOG,02079K107,"38,002","$5,267,837.24",2.03%
11/29/2023,ARKX,ROCKET  LAB  USA  INC,RKLB,773122106,"1,161,759","$5,111,739.60",1.97%
11/29/2023,ARKX,ELBIT  SYSTEMS  LTD,ESLT,M3760D101,"21,549","$4,478,097.69",1.73%
11/29/2023,ARKX,JD  LOGISTICS  INC,2618,BNMBPD9,"3,346,654","$4,206,361.28",1.62%
11/29/2023,ARKX,SYNOPSYS  INC,SNPS,871607107,"7,668","$4,169,321.64",1.61%
11/29/2023,ARKX,HONEYWELL  INTERNATIONAL  INC,HON,438516106,"20,288","$3,941,349.76",1.52%
11/29/2023,ARKX,UNITY  SOFTWARE  INC,U,91332U101,"123,598","$3,630,073.26",1.40%
11/29/2023,ARKX,AIRBUS  SE,AIR,4012250,"23,057","$3,408,908.53",1.32%
11/29/2023,ARKX,ANSYS  INC,ANSS,03662Q105,"11,536","$3,398,736.32",1.31%
11/29/2023,ARKX,HEICO  CORP,HEI,422806109,"18,941","$3,229,061.68",1.25%
11/29/2023,ARKX,LOCKHEED  MARTIN  CORP,LMT,539830109,"6,576","$2,947,823.52",1.14%
11/29/2023,ARKX,TELEDYNE  TECHNOLOGIES  INC,TDY,879360105,"7,412","$2,928,036.48",1.13%
11/29/2023,ARKX,MYNARIC  AG  NA  O.N.,MYNA,62857X101,"575,905","$2,649,163.00",1.02%
11/29/2023,ARKX,VELO3D  INC,VLD,92259N104,"2,513,297","$2,370,541.73",0.92%
11/29/2023,ARKX,MARKFORGED  HOLDING  CORP,MKFG,57064N102,"3,125,697","$2,291,448.47",0.88%
11/29/2023,ARKX,SPIRIT  AEROSYSTEMS  HOLD-CL  A,SPR,848574109,"83,924","$2,235,735.36",0.86%
11/29/2023,ARKX,3D  SYSTEMS  CORP,DDD,88554D205,"301,002","$1,616,380.74",0.62%
