date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
12/10/2020,ARKF,"SQUARE INC - A",SQ,852234103,730686.00,158741533.50,10.83
12/10/2020,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,976616.00,69964770.24,4.78
12/10/2020,ARKF,"MERCADOLIBRE INC",MELI,58733R102,43417.00,69012189.84,4.71
12/10/2020,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,506507.00,61332932.63,4.19
12/10/2020,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,533789.00,58311110.36,3.98
12/10/2020,ARKF,"SEA LTD-ADR",SE,81141R100,273374.00,54387757.30,3.71
12/10/2020,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,683778.00,51857723.52,3.54
12/10/2020,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,239720.00,51621304.80,3.52
12/10/2020,ARKF,"ADYEN NV",ADYEN,BZ1HM42,24194.00,51467220.34,3.51
12/10/2020,ARKF,"LENDINGTREE INC","TREE UW",52603B107,162449.00,44507777.02,3.04
12/10/2020,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,161127.00,42677708.49,2.91
12/10/2020,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1090015.00,40358165.89,2.75
12/10/2020,ARKF,"SNAP INC - A",SNAP,83304A106,720370.00,38287665.50,2.61
12/10/2020,ARKF,"TWILIO INC - A",TWLO,90138F102,112577.00,37658132.27,2.57
12/10/2020,ARKF,"DOCUSIGN INC",DOCU,256163106,152718.00,33993499.62,2.32
12/10/2020,ARKF,"APPLE INC",AAPL,037833100,257594.00,31745884.56,2.17
12/10/2020,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,111128.00,30795791.36,2.10
12/10/2020,ARKF,"AMAZON.COM INC",AMZN,023135106,9858.00,30574488.42,2.09
12/10/2020,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,499396.00,29152508.62,1.99
12/10/2020,ARKF,"Z HOLDINGS CORP",4689,6084848,4792107.00,28762298.41,1.96
12/10/2020,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,5905945.00,26171775.70,1.79
12/10/2020,ARKF,"SPLUNK INC",SPLK,848637104,167386.00,25692077.14,1.75
12/10/2020,ARKF,"INTUIT INC",INTU,461202103,66998.00,24286775.00,1.66
12/10/2020,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,102018.00,22269509.22,1.52
12/10/2020,ARKF,"PINDUODUO INC-ADR",PDD,722304102,138443.00,21367292.62,1.46
12/10/2020,ARKF,"SOCIAL CAPITAL HEDOSOPHIA-A",IPOB,G8250T109,764405.00,20042699.10,1.37
12/10/2020,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,163393.00,19907803.12,1.36
12/10/2020,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,189696.00,19772014.08,1.35
12/10/2020,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,472062.00,18684213.96,1.28
12/10/2020,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,364499.00,18261399.90,1.25
12/10/2020,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,17235913.66,1.18
12/10/2020,ARKF,"INTERACTIVE BROKERS GRO-CL A",IBKR,45841N107,282217.00,15787218.98,1.08
12/10/2020,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,79162.00,15754029.62,1.08
12/10/2020,ARKF,"DISCOVERY LTD",DSY,6177878,1737843.00,15353957.82,1.05
12/10/2020,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,14464.00,15438439.68,1.05
12/10/2020,ARKF,"SBI HOLDINGS INC",8473,6309466,541862.00,14834066.94,1.01
12/10/2020,ARKF,"JD.COM INC-ADR",JD,47215P106,179156.00,14638836.76,1.00
12/10/2020,ARKF,"TCS GROUP HOLDING-GDR REG S","TCS LI",87238U203,430197.00,14153481.30,0.97
12/10/2020,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,208571.00,14072285.37,0.96
12/10/2020,ARKF,TRANSUNION,TRU,89400J107,143506.00,13683297.10,0.93
12/10/2020,ARKF,"NVIDIA CORP",NVDA,67066G104,26036.00,13509820.04,0.92
12/10/2020,ARKF,"KE HOLDINGS INC",BEKE,482497104,170049.00,11563332.00,0.79
12/10/2020,ARKF,"VERISK ANALYTICS INC",VRSK,92345Y106,58103.00,11167396.60,0.76
