date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
1/8/2021,PRNT,"3D SYSTEMS CORP",DDD,88554D205,895954.00,21081797.62,12.51
1/8/2021,PRNT,"SLM SOLUTIONS GROUP AG",AM3D,BMHTHK2,464922.00,10913128.27,6.48
1/8/2021,PRNT,"STRATASYS LTD",SSYS,M85548101,365611.00,10284637.43,6.10
1/8/2021,PRNT,"MATERIALISE NV-ADR",MTLS,57667T100,124194.00,8743257.60,5.19
1/8/2021,PRNT,"HP INC",HPQ,40434L105,308596.00,7878455.88,4.68
1/8/2021,PRNT,"PROTO LABS INC",PRLB,743713109,41508.00,7708450.68,4.58
1/8/2021,PRNT,"PTC INC",PTC,69370C100,58912.00,7537201.28,4.47
1/8/2021,PRNT,"TRIMBLE INC",TRMB,896239100,98988.00,7158812.16,4.25
1/8/2021,PRNT,"ALTAIR ENGINEERING INC - A",ALTR,021369103,112420.00,6802534.20,4.04
1/8/2021,PRNT,"MGI DIGITAL GRAPHIC TECHNOLO",ALMDG,B18FJV7,109310.00,6574957.21,3.90
1/8/2021,PRNT,"RENISHAW PLC",RSW,0732358,80570.00,6528597.87,3.88
1/8/2021,PRNT,"AUTODESK INC",ADSK,052769106,20198.00,6460330.30,3.83
1/8/2021,PRNT,"STRAUMANN HOLDING AG-REG",STMN,7156832,5592.00,6417566.93,3.81
1/8/2021,PRNT,"EXONE CO/THE",XONE,302104104,488528.00,6360634.56,3.78
1/8/2021,PRNT,"DASSAULT SYSTEMES SE",DSY,5330047,27931.00,5707695.55,3.39
1/8/2021,PRNT,"ANSYS INC",ANSS,03662Q105,14737.00,5521364.42,3.28
1/8/2021,PRNT,"MICROSOFT CORP",MSFT,594918104,23530.00,5167658.60,3.07
1/8/2021,PRNT,"ALIGN TECHNOLOGY INC",ALGN,016255101,4450.00,2538858.50,1.51
1/8/2021,PRNT,"HEXAGON AB-B SHS",HEXAB,B1XFTL2,19780.00,1832708.22,1.09
1/8/2021,PRNT,"FARO TECHNOLOGIES INC",FARO,311642102,23510.00,1810505.10,1.07
1/8/2021,PRNT,"KAISER ALUMINUM CORP",KALU,483007704,16370.00,1752899.60,1.04
1/8/2021,PRNT,"AMETEK INC",AME,031100100,13807.00,1705716.78,1.01
1/8/2021,PRNT,"GENERAL ELECTRIC CO",GE,369604103,148358.00,1682379.72,1.00
1/8/2021,PRNT,"ULTRA CLEAN HOLDINGS INC",UCTT,90385V107,42990.00,1557957.60,0.92
1/8/2021,PRNT,"OC OERLIKON CORP AG-REG",OERL,4612757,133587.00,1400302.00,0.83
1/8/2021,PRNT,"BERTRANDT AG",BDT,5130861,27479.00,1392494.19,0.83
1/8/2021,PRNT,"AEROJET ROCKETDYNE HOLDINGS",AJRD,007800105,26324.00,1389643.96,0.82
1/8/2021,PRNT,"ARCONIC CORP",ARNC,03966V107,45524.00,1346144.68,0.80
1/8/2021,PRNT,"MOOG INC-CLASS A",MOG/A,615394202,15964.00,1283026.68,0.76
1/8/2021,PRNT,"MICHELIN (CGDE)",ML,4588364,9674.00,1277314.29,0.76
1/8/2021,PRNT,"LINCOLN ELECTRIC HOLDINGS",LECO,533900106,10402.00,1263843.00,0.75
1/8/2021,PRNT,"SIEMENS AG-REG",SIE,5727973,8054.00,1220959.46,0.72
1/8/2021,PRNT,"MEDTRONIC PLC","MDT UN",G5960L103,9643.00,1154363.53,0.69
1/8/2021,PRNT,"STRYKER CORP",SYK,863667101,4647.00,1132288.02,0.67
1/8/2021,PRNT,"NUVASIVE INC",NUVA,670704105,19563.00,1101788.16,0.65
1/8/2021,PRNT,"UNITED PARCEL SERVICE-CL B",UPS,911312106,6056.00,959209.84,0.57
1/8/2021,PRNT,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,715233.00,715233.00,0.42
1/8/2021,PRNT,"ALLEGHENY TECHNOLOGIES INC",ATI,01741R102,16901.00,316217.71,0.19
1/8/2021,PRNT,"CARPENTER TECHNOLOGY",CRS,144285103,8558.00,284553.50,0.17
1/8/2021,PRNT,"SGL CARBON SE",SGL,4818351,45869.00,236365.89,0.14
1/8/2021,PRNT,"HEXCEL CORP",HXL,428291108,4372.00,212610.36,0.13
