date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
11/23/2020,ARKK,"TESLA INC",TSLA,88160R101,2393527.00,1249062064.95,10.16
11/23/2020,ARKK,"INVITAE CORP",NVTA,46185L103,17598486.00,896114907.12,7.29
11/23/2020,ARKK,"ROKU INC",ROKU,77543R102,2977239.00,823444762.62,6.70
11/23/2020,ARKK,"SQUARE INC - A",SQ,852234103,3459002.00,718711435.56,5.85
11/23/2020,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,6142277.00,675650470.00,5.50
11/23/2020,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,2555110.00,495716891.10,4.03
11/23/2020,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,13496034.00,403936297.62,3.29
11/23/2020,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3396535.00,387646539.55,3.15
11/23/2020,ARKK,"PROTO LABS INC",PRLB,743713109,2827335.00,377053395.60,3.07
11/23/2020,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,17706512.00,348641221.28,2.84
11/23/2020,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1243878.00,334429039.08,2.72
11/23/2020,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8501171.00,289719907.68,2.36
11/23/2020,ARKK,"2U INC",TWOU,90214J101,8120745.00,278622760.95,2.27
11/23/2020,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1076723.00,275178097.11,2.24
11/23/2020,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5656040.00,252768427.60,2.06
11/23/2020,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6665253.00,248947199.55,2.02
11/23/2020,ARKK,"VERACYTE INC",VCYT,92337F107,4700137.00,242292062.35,1.97
11/23/2020,ARKK,"PAGERDUTY INC",PD,69553P100,7613933.00,240980979.45,1.96
11/23/2020,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,2012416.00,235835031.04,1.92
11/23/2020,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6654627.00,228120613.56,1.86
11/23/2020,ARKK,"TWILIO INC - A",TWLO,90138F102,724429.00,218574717.88,1.78
11/23/2020,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7140537.00,209431950.21,1.70
11/23/2020,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,1718739.00,207176799.06,1.69
11/23/2020,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,2003260.00,196579903.80,1.60
11/23/2020,ARKK,"DOCUSIGN INC",DOCU,256163106,724344.00,157305786.48,1.28
11/23/2020,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1492519.00,152774244.84,1.24
11/23/2020,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,2187720.00,145133344.80,1.18
11/23/2020,ARKK,"UNITY SOFTWARE INC",U,91332U101,1115485.00,144343759.00,1.17
11/23/2020,ARKK,"COMPUGEN LTD",CGEN,M25722105,10940184.00,143644615.92,1.17
11/23/2020,ARKK,"SPLUNK INC",SPLK,848637104,646939.00,128165085.29,1.04
11/23/2020,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2549243.00,122363664.00,1.00
11/23/2020,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,3812924.00,122890540.52,1.00
11/23/2020,ARKK,"CERUS CORP",CERS,157085101,19218009.00,120208646.30,0.98
11/23/2020,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,1794973.00,118091273.67,0.96
11/23/2020,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,580363.00,116548497.66,0.95
11/23/2020,ARKK,"SYNOPSYS INC",SNPS,871607107,529949.00,114468984.00,0.93
11/23/2020,ARKK,"HUYA INC-ADR",HUYA,44852D108,5041126.00,108938732.86,0.89
11/23/2020,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,254746.00,109612108.88,0.89
11/23/2020,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1439671.00,107500233.57,0.87
11/23/2020,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,7114981.00,106226666.33,0.86
11/23/2020,ARKK,"STRATASYS LTD",SSYS,M85548101,7107018.00,99356111.64,0.81
11/23/2020,ARKK,"KE HOLDINGS INC",BEKE,482497104,1504481.00,94737168.57,0.77
11/23/2020,ARKK,"SEA LTD-ADR",SE,81141R100,342464.00,62643514.88,0.51
11/23/2020,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,61116.00,59894291.16,0.49
11/23/2020,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,47946509.80,47946509.80,0.39
