date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
1/5/2021,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,322026.00,2801626.20,3.65
1/5/2021,IZRL,"PERION NETWORK LTD",PERI,M78673114,217906.00,2708571.58,3.53
1/5/2021,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,20737.00,2684267.13,3.50
1/5/2021,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,25141.00,2604882.15,3.39
1/5/2021,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,250312.00,2490604.40,3.24
1/5/2021,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,332564.00,2298017.24,2.99
1/5/2021,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,14918.00,2277232.70,2.97
1/5/2021,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,84677.00,2264262.98,2.95
1/5/2021,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,119194.00,2252766.60,2.93
1/5/2021,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,10406.00,2231358.58,2.91
1/5/2021,IZRL,"STRATASYS LTD",SSYS,M85548101,105928.00,2208598.80,2.88
1/5/2021,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,13601.00,2207921.44,2.88
1/5/2021,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,422156.00,2192932.55,2.86
1/5/2021,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,28021.00,2104657.31,2.74
1/5/2021,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,427345.00,2081060.96,2.71
1/5/2021,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,28913.00,2049931.70,2.67
1/5/2021,IZRL,"SILICOM LTD",SILC,M84116108,46930.00,2008604.00,2.62
1/5/2021,IZRL,"CAMTEK LTD",CAMT,M20791105,91434.00,1992346.86,2.59
1/5/2021,IZRL,"INMODE LTD",INMD,M5425M103,41303.00,1979652.79,2.58
1/5/2021,IZRL,"NICE LTD - SPON ADR",NICE,653656108,7084.00,1978561.20,2.58
1/5/2021,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,179802.00,1954447.74,2.55
1/5/2021,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,653123.00,1900587.93,2.47
1/5/2021,IZRL,"RADWARE LTD",RDWR,M81873107,68213.00,1865625.55,2.43
1/5/2021,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,14007.00,1859491.16,2.42
1/5/2021,IZRL,"HILAN LTD",HLAN,6267230,38306.00,1836687.39,2.39
1/5/2021,IZRL,"ALLOT LTD",ALLT,M0854Q105,164625.00,1728562.50,2.25
1/5/2021,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,13093.00,1685592.82,2.19
1/5/2021,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,54784.00,1662694.40,2.17
1/5/2021,IZRL,"MATRIX IT LTD",MTRX,6747754,69419.00,1543680.46,2.01
1/5/2021,IZRL,"WIX.COM LTD",WIX,M98068105,5848.00,1516094.00,1.97
1/5/2021,IZRL,"POLYPID LTD",PYPD,M8001Q118,143728.00,1494771.20,1.95
1/5/2021,IZRL,"AUDIOCODES LTD",AUDC,M15342104,50074.00,1437123.80,1.87
1/5/2021,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,113450.00,1401107.50,1.82
1/5/2021,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,1112971.00,1389562.41,1.81
1/5/2021,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,73769.00,1392758.72,1.81
1/5/2021,IZRL,"KAMADA LTD",KMDA,B0L2CR5,209833.00,1371838.79,1.79
1/5/2021,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,166749.00,1364006.82,1.78
1/5/2021,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,1378112.00,1324991.80,1.73
