date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
1/11/2021,IZRL,"STRATASYS LTD",SSYS,M85548101,114824.00,3387308.00,3.88
1/11/2021,IZRL,"PERION NETWORK LTD",PERI,M78673114,235050.00,3314205.00,3.79
1/11/2021,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,346938.00,3084278.82,3.53
1/11/2021,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,22337.00,3052147.17,3.49
1/11/2021,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,27117.00,3004405.13,3.44
1/11/2021,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,11158.00,2590776.02,2.97
1/11/2021,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,91221.00,2583378.72,2.96
1/11/2021,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,270032.00,2568004.32,2.94
1/11/2021,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,128210.00,2494966.60,2.86
1/11/2021,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,16078.00,2478906.04,2.84
1/11/2021,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,359884.00,2450810.04,2.81
1/11/2021,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,31177.00,2425570.60,2.78
1/11/2021,IZRL,"ALLOT LTD",ALLT,M0854Q105,177345.00,2420759.25,2.77
1/11/2021,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,30197.00,2381335.42,2.73
1/11/2021,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,454620.00,2387344.31,2.73
1/11/2021,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,14665.00,2373173.31,2.72
1/11/2021,IZRL,"SILICOM LTD",SILC,M84116108,50538.00,2299479.00,2.63
1/11/2021,IZRL,"CAMTEK LTD",CAMT,M20791105,98530.00,2290822.50,2.62
1/11/2021,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,459857.00,2261199.73,2.59
1/11/2021,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,193738.00,2204738.44,2.52
1/11/2021,IZRL,"INMODE LTD",INMD,M5425M103,44519.00,2200128.98,2.52
1/11/2021,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,703819.00,2188877.09,2.51
1/11/2021,IZRL,"NICE LTD - SPON ADR",NICE,653656108,7628.00,2098386.52,2.40
1/11/2021,IZRL,"RADWARE LTD",RDWR,M81873107,73485.00,2052436.05,2.35
1/11/2021,IZRL,"HILAN LTD",HLAN,6267230,41274.00,2024313.06,2.32
1/11/2021,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,15095.00,1979328.93,2.27
1/11/2021,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,14109.00,1889336.19,2.16
1/11/2021,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,58992.00,1834651.20,2.10
1/11/2021,IZRL,"MATRIX IT LTD",MTRX,6747754,74811.00,1690737.32,1.94
1/11/2021,IZRL,"WIX.COM LTD",WIX,M98068105,6304.00,1677557.44,1.92
1/11/2021,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,79473.00,1664164.62,1.91
1/11/2021,IZRL,"POLYPID LTD",PYPD,M8001Q118,153280.00,1621702.40,1.86
1/11/2021,IZRL,"KAMADA LTD",KMDA,B0L2CR5,226001.00,1612079.44,1.85
1/11/2021,IZRL,"AUDIOCODES LTD",AUDC,M15342104,53954.00,1574917.26,1.80
1/11/2021,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,179709.00,1565265.39,1.79
1/11/2021,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,123434.00,1521941.22,1.74
1/11/2021,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,1198307.00,1518020.47,1.74
1/11/2021,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,1484760.00,1494330.64,1.71
1/11/2021,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,172845.00,1467454.05,1.68
